U(k),U(k-1),U(k-2),U(k-3),Y(k),Y(k-1),Y(k-2),Y(k-3)
-0.045680241,-0.615171086,0.42700838,0.199623179,0.918713272,0.341234084,0.604803191,0.79231368
-0.282955242,-0.045680241,-0.615171086,0.42700838,0.464147876,0.918713272,0.341234084,0.604803191
-0.078560211,-0.282955242,-0.045680241,-0.615171086,0.748237641,0.464147876,0.918713272,0.341234084
-0.533289618,-0.078560211,-0.282955242,-0.045680241,0.462250274,0.748237641,0.464147876,0.918713272
-0.059982768,-0.533289618,-0.078560211,-0.282955242,0.828868651,0.462250274,0.748237641,0.464147876
0.68194998,-0.059982768,-0.533289618,-0.078560211,0.735268449,0.828868651,0.462250274,0.748237641
-0.851898139,0.68194998,-0.059982768,-0.533289618,0.158720182,0.735268449,0.828868651,0.462250274
-0.091338924,-0.851898139,0.68194998,-0.059982768,1.09575584,0.158720182,0.735268449,0.828868651
0.543327423,-0.091338924,-0.851898139,0.68194998,0.640388353,1.09575584,0.158720182,0.735268449
-0.29487816,0.543327423,-0.091338924,-0.851898139,0.372893974,0.640388353,1.09575584,0.158720182
-0.630260858,-0.29487816,0.543327423,-0.091338924,0.659286601,0.372893974,0.640388353,1.09575584
0.731331517,-0.630260858,-0.29487816,0.543327423,0.974579777,0.659286601,0.372893974,0.640388353
0.043940406,0.731331517,-0.630260858,-0.29487816,0.298022515,0.974579777,0.659286601,0.372893974
0.35606594,0.043940406,0.731331517,-0.630260858,0.846237024,0.298022515,0.974579777,0.659286601
-0.42444269,0.35606594,0.043940406,0.731331517,0.328711809,0.846237024,0.298022515,0.974579777
-0.504379877,-0.42444269,0.35606594,0.043940406,0.753846487,0.328711809,0.846237024,0.298022515
-0.410402047,-0.504379877,-0.42444269,0.35606594,0.618888782,0.753846487,0.328711809,0.846237024
0.533895418,-0.410402047,-0.504379877,-0.42444269,0.874302128,0.618888782,0.753846487,0.328711809
0.320001636,0.533895418,-0.410402047,-0.504379877,0.453363697,0.874302128,0.618888782,0.753846487
-0.951673239,0.320001636,0.533895418,-0.410402047,0.354140219,0.453363697,0.874302128,0.618888782
-0.589776614,-0.951673239,0.320001636,0.533895418,0.87653378,0.354140219,0.453363697,0.874302128
-0.816014986,-0.589776614,-0.951673239,0.320001636,0.505826653,0.87653378,0.354140219,0.453363697
0.202330209,-0.816014986,-0.589776614,-0.951673239,0.959474112,0.505826653,0.87653378,0.354140219
0.019181129,0.202330209,-0.816014986,-0.589776614,0.454437231,0.959474112,0.505826653,0.87653378
-0.911291837,0.019181129,0.202330209,-0.816014986,0.453973859,0.454437231,0.959474112,0.505826653
0.879473924,-0.911291837,0.019181129,0.202330209,1.181026307,0.453973859,0.454437231,0.959474112
-0.999571982,0.879473924,-0.911291837,0.019181129,-0.05523543,1.181026307,0.453973859,0.454437231
0.194968234,-0.999571982,0.879473924,-0.911291837,1.407078409,-0.05523543,1.181026307,0.453973859
0.174200764,0.194968234,-0.999571982,0.879473924,0.400501111,1.407078409,-0.05523543,1.181026307
0.457711171,0.174200764,0.194968234,-0.999571982,0.776197701,0.400501111,1.407078409,-0.05523543
-0.53732843,0.457711171,0.174200764,0.194968234,0.291354932,0.776197701,0.400501111,1.407078409
-0.491091873,-0.53732843,0.457711171,0.174200764,0.812806,0.291354932,0.776197701,0.400501111
0.695531615,-0.491091873,-0.53732843,0.457711171,0.872841473,0.812806,0.291354932,0.776197701
-0.072280934,0.695531615,-0.491091873,-0.53732843,0.307218304,0.872841473,0.812806,0.291354932
-0.455816958,-0.072280934,0.695531615,-0.491091873,0.672713209,0.307218304,0.872841473,0.812806
0.299989113,-0.455816958,-0.072280934,0.695531615,0.809573479,0.672713209,0.307218304,0.872841473
0.33525072,0.299989113,-0.455816958,-0.072280934,0.546432356,0.809573479,0.672713209,0.307218304
0.722020588,0.33525072,0.299989113,-0.455816958,0.726579618,0.546432356,0.809573479,0.672713209
-0.966261231,0.722020588,0.33525072,0.299989113,0.121008294,0.726579618,0.546432356,0.809573479
-0.635771181,-0.966261231,0.722020588,0.33525072,1.022989634,0.121008294,0.726579618,0.546432356
0.683349661,-0.635771181,-0.966261231,0.722020588,0.855886676,1.022989634,0.121008294,0.726579618
0.139355083,0.683349661,-0.635771181,-0.966261231,0.368659876,0.855886676,1.022989634,0.121008294
0.121737057,0.139355083,0.683349661,-0.635771181,0.719269455,0.368659876,0.855886676,1.022989634
0.043089922,0.121737057,0.139355083,0.683349661,0.555893756,0.719269455,0.368659876,0.855886676
-0.484282926,0.043089922,0.121737057,0.139355083,0.508719698,0.555893756,0.719269455,0.368659876
0.636752474,-0.484282926,0.043089922,0.121737057,0.967286639,0.508719698,0.555893756,0.719269455
-0.709418526,0.636752474,-0.484282926,0.043089922,0.139933961,0.967286639,0.508719698,0.555893756
-0.734852887,-0.709418526,0.636752474,-0.484282926,0.906356136,0.139933961,0.967286639,0.508719698
0.017736673,-0.734852887,-0.709418526,0.636752474,0.749450992,0.906356136,0.139933961,0.967286639
-0.590866301,0.017736673,-0.734852887,-0.709418526,0.418570319,0.749450992,0.906356136,0.139933961
-0.572730768,-0.590866301,0.017736673,-0.734852887,0.739012291,0.418570319,0.749450992,0.906356136
-0.636629531,-0.572730768,-0.590866301,0.017736673,0.587700912,0.739012291,0.418570319,0.749450992
-0.664952511,-0.636629531,-0.572730768,-0.590866301,0.65459228,0.587700912,0.739012291,0.418570319
-0.958989927,-0.664952511,-0.636629531,-0.572730768,0.564116772,0.65459228,0.587700912,0.739012291
0.830909753,-0.958989927,-0.664952511,-0.636629531,1.134762871,0.564116772,0.65459228,0.587700912
-0.99297149,0.830909753,-0.958989927,-0.664952511,-0.029079695,1.134762871,0.564116772,0.65459228
0.33020449,-0.99297149,0.830909753,-0.958989927,1.410393221,-0.029079695,1.134762871,0.564116772
-0.477521167,0.33020449,-0.99297149,0.830909753,0.196428429,1.410393221,-0.029079695,1.134762871
-0.376323019,-0.477521167,0.33020449,-0.99297149,0.88499659,0.196428429,1.410393221,-0.029079695
0.533051554,-0.376323019,-0.477521167,0.33020449,0.776664733,0.88499659,0.196428429,1.410393221
-0.240556222,0.533051554,-0.376323019,-0.477521167,0.342797873,0.776664733,0.88499659,0.196428429
0.459329928,-0.240556222,0.533051554,-0.376323019,0.931713069,0.342797873,0.776664733,0.88499659
0.041407712,0.459329928,-0.240556222,0.533051554,0.390228176,0.931713069,0.342797873,0.776664733
-0.442502968,0.041407712,0.459329928,-0.240556222,0.596258327,0.390228176,0.931713069,0.342797873
-0.011510254,-0.442502968,0.041407712,0.459329928,0.756338344,0.596258327,0.390228176,0.931713069
0.1998765,-0.011510254,-0.442502968,0.041407712,0.622788578,0.756338344,0.596258327,0.390228176
0.62611512,0.1998765,-0.011510254,-0.442502968,0.712789048,0.622788578,0.756338344,0.596258327
-0.31533667,0.62611512,0.1998765,-0.011510254,0.317174357,0.712789048,0.622788578,0.756338344
-0.467437575,-0.31533667,0.62611512,0.1998765,0.73694254,0.317174357,0.712789048,0.622788578
-0.738558436,-0.467437575,-0.31533667,0.62611512,0.531315947,0.73694254,0.317174357,0.712789048
0.343943233,-0.738558436,-0.467437575,-0.31533667,0.960586439,0.531315947,0.73694254,0.317174357
-0.616416403,0.343943233,-0.738558436,-0.467437575,0.252764402,0.960586439,0.531315947,0.73694254
0.149182858,-0.616416403,0.343943233,-0.738558436,1.020455322,0.252764402,0.960586439,0.531315947
-0.900089559,0.149182858,-0.616416403,0.343943233,0.225160695,1.020455322,0.252764402,0.960586439
-0.389601629,-0.900089559,0.149182858,-0.616416403,0.98884592,0.225160695,1.020455322,0.252764402
-0.884129734,-0.389601629,-0.900089559,0.149182858,0.398652214,0.98884592,0.225160695,1.020455322
-0.320610615,-0.884129734,-0.389601629,-0.900089559,0.900060289,0.398652214,0.98884592,0.225160695
-0.860602119,-0.320610615,-0.884129734,-0.389601629,0.407331744,0.900060289,0.398652214,0.98884592
-0.860371199,-0.860602119,-0.320610615,-0.884129734,0.753652352,0.407331744,0.900060289,0.398652214
-0.053027448,-0.860371199,-0.860602119,-0.320610615,0.815092948,0.753652352,0.407331744,0.900060289
-0.975131183,-0.053027448,-0.860371199,-0.860602119,0.323061412,0.815092948,0.753652352,0.407331744
-0.803779569,-0.975131183,-0.053027448,-0.860371199,0.847417277,0.323061412,0.815092948,0.753652352
-0.445717265,-0.803779569,-0.975131183,-0.053027448,0.671000781,0.847417277,0.323061412,0.815092948
0.086686002,-0.445717265,-0.803779569,-0.975131183,0.753830446,0.671000781,0.847417277,0.323061412
-0.659742635,0.086686002,-0.445717265,-0.803779569,0.379239086,0.753830446,0.671000781,0.847417277
-0.652307989,-0.659742635,0.086686002,-0.445717265,0.75988325,0.379239086,0.753830446,0.671000781
0.179587502,-0.652307989,-0.659742635,0.086686002,0.808808783,0.75988325,0.379239086,0.753830446
0.305937148,0.179587502,-0.652307989,-0.659742635,0.575458072,0.808808783,0.75988325,0.379239086
0.091100866,0.305937148,0.179587502,-0.652307989,0.565730101,0.575458072,0.808808783,0.75988325
0.479858477,0.091100866,0.305937148,0.179587502,0.73131404,0.565730101,0.575458072,0.808808783
-0.564985835,0.479858477,0.091100866,0.305937148,0.292391961,0.73131404,0.565730101,0.575458072
-0.403423625,-0.564985835,0.479858477,0.091100866,0.842398912,0.292391961,0.73131404,0.565730101
0.431773332,-0.403423625,-0.564985835,0.479858477,0.771741041,0.842398912,0.292391961,0.73131404
-0.686076798,0.431773332,-0.403423625,-0.564985835,0.26336537,0.771741041,0.842398912,0.292391961
0.170162837,-0.686076798,0.431773332,-0.403423625,1.039900404,0.26336537,0.771741041,0.842398912
-0.87162815,0.170162837,-0.686076798,0.431773332,0.221264123,1.039900404,0.26336537,0.771741041
-0.181140631,-0.87162815,0.170162837,-0.686076798,1.035026981,0.221264123,1.039900404,0.26336537
-0.262983327,-0.181140631,-0.87162815,0.170162837,0.479990334,1.035026981,0.221264123,1.039900404
0.133213616,-0.262983327,-0.181140631,-0.87162815,0.787878491,0.479990334,1.035026981,0.221264123
0.819532099,0.133213616,-0.262983327,-0.181140631,0.724241067,0.787878491,0.479990334,1.035026981
0.097846528,0.819532099,0.133213616,-0.262983327,0.358567309,0.724241067,0.787878491,0.479990334
0.455735891,0.097846528,0.819532099,0.133213616,0.820649543,0.358567309,0.724241067,0.787878491
-0.865118022,0.455735891,0.097846528,0.819532099,0.196254252,0.820649543,0.358567309,0.724241067
0.469047578,-0.865118022,0.455735891,0.097846528,1.212739993,0.196254252,0.820649543,0.358567309
0.294122966,0.469047578,-0.865118022,0.455735891,0.384744848,1.212739993,0.196254252,0.820649543
0.585987103,0.294122966,0.469047578,-0.865118022,0.780414586,0.384744848,1.212739993,0.196254252
0.462146597,0.585987103,0.294122966,0.469047578,0.501407451,0.780414586,0.384744848,1.212739993
0.994289209,0.462146597,0.585987103,0.294122966,0.775970042,0.501407451,0.780414586,0.384744848
0.972918994,0.994289209,0.462146597,0.585987103,0.508015547,0.775970042,0.501407451,0.780414586
-0.267554931,0.972918994,0.994289209,0.462146597,0.304358706,0.508015547,0.775970042,0.501407451
-0.76597778,-0.267554931,0.972918994,0.994289209,0.655432306,0.304358706,0.508015547,0.775970042
-0.369864969,-0.76597778,-0.267554931,0.972918994,0.741398908,0.655432306,0.304358706,0.508015547
0.523659419,-0.369864969,-0.76597778,-0.267554931,0.816125309,0.741398908,0.655432306,0.304358706
-0.510956249,0.523659419,-0.369864969,-0.76597778,0.265785911,0.816125309,0.741398908,0.655432306
0.899658666,-0.510956249,0.523659419,-0.369864969,1.168224555,0.265785911,0.816125309,0.741398908
0.961009202,0.899658666,-0.510956249,0.523659419,0.431561543,1.168224555,0.265785911,0.816125309
0.792417406,0.961009202,0.899658666,-0.510956249,0.608339495,0.431561543,1.168224555,0.265785911
-0.086149034,0.792417406,0.961009202,0.899658666,0.362496796,0.608339495,0.431561543,1.168224555
0.797393171,-0.086149034,0.792417406,0.961009202,0.959139683,0.362496796,0.608339495,0.431561543
0.740970316,0.797393171,-0.086149034,0.792417406,0.456452755,0.959139683,0.362496796,0.608339495
0.793304929,0.740970316,0.797393171,-0.086149034,0.662634821,0.456452755,0.959139683,0.362496796
0.724391746,0.793304929,0.740970316,0.797393171,0.544561442,0.662634821,0.456452755,0.959139683
-0.27925808,0.724391746,0.793304929,0.740970316,0.360300925,0.544561442,0.662634821,0.456452755
0.092912395,-0.27925808,0.724391746,0.793304929,0.842136979,0.360300925,0.544561442,0.662634821
0.073855903,0.092912395,-0.27925808,0.724391746,0.533438054,0.842136979,0.360300925,0.544561442
-0.644667637,0.073855903,0.092912395,-0.27925808,0.468805695,0.533438054,0.842136979,0.360300925
-0.609522062,-0.644667637,0.073855903,0.092912395,0.721845022,0.468805695,0.533438054,0.842136979
-0.511269721,-0.609522062,-0.644667637,0.073855903,0.63581155,0.721845022,0.468805695,0.533438054
0.069417788,-0.511269721,-0.609522062,-0.644667637,0.782052724,0.63581155,0.721845022,0.468805695
0.579117708,0.069417788,-0.511269721,-0.609522062,0.685104716,0.782052724,0.63581155,0.721845022
0.759782487,0.579117708,0.069417788,-0.511269721,0.60964524,0.685104716,0.782052724,0.63581155
0.868274796,0.759782487,0.579117708,0.069417788,0.610388857,0.60964524,0.685104716,0.782052724
-0.485634502,0.868274796,0.759782487,0.579117708,0.239076968,0.610388857,0.60964524,0.685104716
0.721721177,-0.485634502,0.868274796,0.759782487,1.133173012,0.239076968,0.610388857,0.60964524
-0.926881955,0.721721177,-0.485634502,0.868274796,0.020548388,1.133173012,0.239076968,0.610388857
-0.21328597,-0.926881955,0.721721177,-0.485634502,1.204608441,0.020548388,1.133173012,0.239076968
0.577591963,-0.21328597,-0.926881955,0.721721177,0.661979069,1.204608441,0.020548388,1.133173012
0.794466509,0.577591963,-0.21328597,-0.926881955,0.627031333,0.661979069,1.204608441,0.020548388
0.192112212,0.794466509,0.577591963,-0.21328597,0.424304414,0.627031333,0.661979069,1.204608441
0.255868929,0.192112212,0.794466509,0.577591963,0.70843067,0.424304414,0.627031333,0.661979069
-0.244841649,0.255868929,0.192112212,0.794466509,0.447361412,0.70843067,0.424304414,0.627031333
-0.640839082,-0.244841649,0.255868929,0.192112212,0.604155161,0.447361412,0.70843067,0.424304414
0.482008176,-0.640839082,-0.244841649,0.255868929,0.936134863,0.604155161,0.447361412,0.70843067
0.554178665,0.482008176,-0.640839082,-0.244841649,0.51043516,0.936134863,0.604155161,0.447361412
0.109230491,0.554178665,0.482008176,-0.640839082,0.523114882,0.51043516,0.936134863,0.604155161
0.694973278,0.109230491,0.554178665,0.482008176,0.797523466,0.523114882,0.51043516,0.936134863
0.109053606,0.694973278,0.109230491,0.554178665,0.375092389,0.797523466,0.523114882,0.51043516
0.577572686,0.109053606,0.694973278,0.109230491,0.838900953,0.375092389,0.797523466,0.523114882
-0.479729188,0.577572686,0.109053606,0.694973278,0.250598976,0.838900953,0.375092389,0.797523466
0.437672804,-0.479729188,0.577572686,0.109053606,1.052953796,0.250598976,0.838900953,0.375092389
0.045370669,0.437672804,-0.479729188,0.577572686,0.367143849,1.052953796,0.250598976,0.838900953
0.366964797,0.045370669,0.437672804,-0.479729188,0.809581923,0.367143849,1.052953796,0.250598976
-0.051553592,0.366964797,0.045370669,0.437672804,0.429635994,0.809581923,0.367143849,1.052953796
0.299166116,-0.051553592,0.366964797,0.045370669,0.789736358,0.429635994,0.809581923,0.367143849
0.027266409,0.299166116,-0.051553592,0.366964797,0.47580828,0.789736358,0.429635994,0.809581923
0.398070012,0.027266409,0.299166116,-0.051553592,0.768932369,0.47580828,0.789736358,0.429635994
0.21737522,0.398070012,0.027266409,0.299166116,0.500235539,0.768932369,0.47580828,0.789736358
-0.84821826,0.21737522,0.398070012,0.027266409,0.389294868,0.500235539,0.768932369,0.47580828
0.70836884,-0.84821826,0.21737522,0.398070012,1.15134729,0.389294868,0.500235539,0.768932369
-0.170053138,0.70836884,-0.84821826,0.21737522,0.209801062,1.15134729,0.389294868,0.500235539
-0.504045239,-0.170053138,0.70836884,-0.84821826,0.751586812,0.209801062,1.15134729,0.389294868
-0.677216332,-0.504045239,-0.170053138,0.70836884,0.552820387,0.751586812,0.209801062,1.15134729
0.583448784,-0.677216332,-0.504045239,-0.170053138,0.99301658,0.552820387,0.751586812,0.209801062
0.015049249,0.583448784,-0.677216332,-0.504045239,0.330479649,0.99301658,0.552820387,0.751586812
-0.461406722,0.015049249,0.583448784,-0.677216332,0.631742185,0.330479649,0.99301658,0.552820387
-0.394143408,-0.461406722,0.015049249,0.583448784,0.652728076,0.631742185,0.330479649,0.99301658
0.749476081,-0.394143408,-0.461406722,0.015049249,0.910672255,0.652728076,0.631742185,0.330479649
-0.193316956,0.749476081,-0.394143408,-0.461406722,0.250203935,0.910672255,0.652728076,0.631742185
0.763718759,-0.193316956,0.749476081,-0.394143408,1.048794279,0.250203935,0.910672255,0.652728076
-0.468675597,0.763718759,-0.193316956,0.749476081,0.141807426,1.048794279,0.250203935,0.910672255
-0.103584543,-0.468675597,0.763718759,-0.193316956,0.990510972,0.141807426,1.048794279,0.250203935
-0.505914932,-0.103584543,-0.468675597,0.763718759,0.406980196,0.990510972,0.141807426,1.048794279
-0.879155855,-0.505914932,-0.103584543,-0.468675597,0.642727574,0.406980196,0.990510972,0.141807426
-0.436472208,-0.879155855,-0.505914932,-0.103584543,0.763372367,0.642727574,0.406980196,0.990510972
0.915994843,-0.436472208,-0.879155855,-0.505914932,0.92703557,0.763372367,0.642727574,0.406980196
-0.337093845,0.915994843,-0.436472208,-0.879155855,0.159859866,0.92703557,0.763372367,0.642727574
0.661773965,-0.337093845,0.915994843,-0.436472208,1.128744765,0.159859866,0.92703557,0.763372367
-0.563382398,0.661773965,-0.337093845,0.915994843,0.130382615,1.128744765,0.159859866,0.92703557
0.099382226,-0.563382398,0.661773965,-0.337093845,1.078516486,0.130382615,1.128744765,0.159859866
0.283835132,0.099382226,-0.563382398,0.661773965,0.522256489,1.078516486,0.130382615,1.128744765
-0.587129272,0.283835132,0.099382226,-0.563382398,0.424986661,0.522256489,1.078516486,0.130382615
0.772368963,-0.587129272,0.283835132,0.099382226,1.070991977,0.424986661,0.522256489,1.078516486
-0.316317502,0.772368963,-0.587129272,0.283835132,0.172070328,1.070991977,0.424986661,0.522256489
0.617494139,-0.316317502,0.772368963,-0.587129272,1.102459908,0.172070328,1.070991977,0.424986661
-0.920832459,0.617494139,-0.316317502,0.772368963,0.06017697,1.102459908,0.172070328,1.070991977
0.295597909,-0.920832459,0.617494139,-0.316317502,1.293387965,0.06017697,1.102459908,0.172070328
-0.905039962,0.295597909,-0.920832459,0.617494139,0.121096761,1.293387965,0.06017697,1.102459908
0.760177897,-0.905039962,0.295597909,-0.920832459,1.35354013,0.121096761,1.293387965,0.06017697
-0.933647116,0.760177897,-0.905039962,0.295597909,-0.036573306,1.35354013,0.121096761,1.293387965
-0.814851209,-0.933647116,0.760177897,-0.905039962,1.114343023,-0.036573306,1.35354013,0.121096761
0.328579445,-0.814851209,-0.933647116,0.760177897,0.799560377,1.114343023,-0.036573306,1.35354013
0.345317055,0.328579445,-0.814851209,-0.933647116,0.543446705,0.799560377,1.114343023,-0.036573306
0.956372571,0.345317055,0.328579445,-0.814851209,0.783398596,0.543446705,0.799560377,1.114343023
-0.88229705,0.956372571,0.345317055,0.328579445,0.053241109,0.783398596,0.543446705,0.799560377
0.228525114,-0.88229705,0.956372571,0.345317055,1.271270611,0.053241109,0.783398596,0.543446705
0.090039383,0.228525114,-0.88229705,0.956372571,0.394234502,1.271270611,0.053241109,0.783398596
-0.424072782,0.090039383,0.228525114,-0.88229705,0.584209448,0.394234502,1.271270611,0.053241109
-0.963288277,-0.424072782,0.090039383,0.228525114,0.517629431,0.584209448,0.394234502,1.271270611
0.181335393,-0.963288277,-0.424072782,0.090039383,0.993242714,0.517629431,0.584209448,0.394234502
-0.792444017,0.181335393,-0.963288277,-0.424072782,0.249183426,0.993242714,0.517629431,0.584209448
-0.133005079,-0.792444017,0.181335393,-0.963288277,1.005004884,0.249183426,0.993242714,0.517629431
-0.812792951,-0.133005079,-0.792444017,0.181335393,0.335455188,1.005004884,0.249183426,0.993242714
0.889385028,-0.812792951,-0.133005079,-0.792444017,1.214992495,0.335455188,1.005004884,0.249183426
0.57516439,0.889385028,-0.812792951,-0.133005079,0.328444388,1.214992495,0.335455188,1.005004884
0.584350255,0.57516439,0.889385028,-0.812792951,0.726298399,0.328444388,1.214992495,0.335455188
0.960413315,0.584350255,0.57516439,0.889385028,0.64407238,0.726298399,0.328444388,1.214992495
-0.795795311,0.960413315,0.584350255,0.57516439,0.121172905,0.64407238,0.726298399,0.328444388
-0.951624182,-0.795795311,0.960413315,0.584350255,0.892755637,0.121172905,0.64407238,0.726298399
-0.131331363,-0.951624182,-0.795795311,0.960413315,0.780984633,0.892755637,0.121172905,0.64407238
-0.414245465,-0.131331363,-0.951624182,-0.795795311,0.497325201,0.780984633,0.892755637,0.121172905
0.553646874,-0.414245465,-0.131331363,-0.951624182,0.930542948,0.497325201,0.780984633,0.892755637
-0.057518506,0.553646874,-0.414245465,-0.131331363,0.337515306,0.930542948,0.497325201,0.780984633
0.438972439,-0.057518506,0.553646874,-0.414245465,0.874653657,0.337515306,0.930542948,0.497325201
0.785232921,0.438972439,-0.057518506,0.553646874,0.598048365,0.874653657,0.337515306,0.930542948
0.583407947,0.785232921,0.438972439,-0.057518506,0.536045399,0.598048365,0.874653657,0.337515306
-0.708910059,0.583407947,0.785232921,0.438972439,0.298772526,0.536045399,0.598048365,0.874653657
-0.533823744,-0.708910059,0.583407947,0.785232921,0.849174853,0.298772526,0.536045399,0.598048365
0.406772149,-0.533823744,-0.708910059,0.583407947,0.802621903,0.849174853,0.298772526,0.536045399
-0.244848097,0.406772149,-0.533823744,-0.708910059,0.371503834,0.802621903,0.849174853,0.298772526
-0.947791871,-0.244848097,0.406772149,-0.533823744,0.565633114,0.371503834,0.802621903,0.849174853
0.630818684,-0.947791871,-0.244848097,0.406772149,1.080761477,0.565633114,0.371503834,0.802621903
-0.815376234,0.630818684,-0.947791871,-0.244848097,0.087503625,1.080761477,0.565633114,0.371503834
0.580403176,-0.815376234,0.630818684,-0.947791871,1.309250829,0.087503625,1.080761477,0.565633114
-0.030441219,0.580403176,-0.815376234,0.630818684,0.251309618,1.309250829,0.087503625,1.080761477
0.335737432,-0.030441219,0.580403176,-0.815376234,0.892229446,0.251309618,1.309250829,0.087503625
0.317388011,0.335737432,-0.030441219,0.580403176,0.50710291,0.892229446,0.251309618,1.309250829
0.112244782,0.317388011,0.335737432,-0.030441219,0.596369488,0.50710291,0.892229446,0.251309618
0.964640806,0.112244782,0.317388011,0.335737432,0.833908161,0.596369488,0.50710291,0.892229446
-0.292869065,0.964640806,0.112244782,0.317388011,0.182674068,0.833908161,0.596369488,0.50710291
0.75141294,-0.292869065,0.964640806,0.112244782,1.12125545,0.182674068,0.833908161,0.596369488
-0.829151974,0.75141294,-0.292869065,0.964640806,0.038707067,1.12125545,0.182674068,0.833908161
-0.404344164,-0.829151974,0.75141294,-0.292869065,1.11039489,0.038707067,1.12125545,0.182674068
-0.686734435,-0.404344164,-0.829151974,0.75141294,0.423464609,1.11039489,0.038707067,1.12125545
0.164160725,-0.686734435,-0.404344164,-0.829151974,0.949571831,0.423464609,1.11039489,0.038707067
0.186156104,0.164160725,-0.686734435,-0.404344164,0.510223948,0.949571831,0.423464609,1.11039489
-0.035881399,0.186156104,0.164160725,-0.686734435,0.597336271,0.510223948,0.949571831,0.423464609
-0.946522734,-0.035881399,0.186156104,0.164160725,0.400175991,0.597336271,0.510223948,0.949571831
-0.387700934,-0.946522734,-0.035881399,0.186156104,0.901227521,0.400175991,0.597336271,0.510223948
0.990887795,-0.387700934,-0.946522734,-0.035881399,0.890008204,0.901227521,0.400175991,0.597336271
-0.675571647,0.990887795,-0.387700934,-0.946522734,0.062938982,0.890008204,0.901227521,0.400175991
-0.410106483,-0.675571647,0.990887795,-0.387700934,1.040932648,0.062938982,0.890008204,0.901227521
-0.679430342,-0.410106483,-0.675571647,0.990887795,0.443146432,1.040932648,0.062938982,0.890008204
-0.864526549,-0.679430342,-0.410106483,-0.675571647,0.680627841,0.443146432,1.040932648,0.062938982
-0.239781188,-0.864526549,-0.679430342,-0.410106483,0.794428397,0.680627841,0.443146432,1.040932648
-0.497525866,-0.239781188,-0.864526549,-0.679430342,0.504833415,0.794428397,0.680627841,0.443146432
-0.183879597,-0.497525866,-0.239781188,-0.864526549,0.767813242,0.504833415,0.794428397,0.680627841
0.721645415,-0.183879597,-0.497525866,-0.239781188,0.801245846,0.767813242,0.504833415,0.794428397
0.105019487,0.721645415,-0.183879597,-0.497525866,0.364932548,0.801245846,0.767813242,0.504833415
0.619537608,0.105019487,0.721645415,-0.183879597,0.856015492,0.364932548,0.801245846,0.767813242
-0.633605853,0.619537608,0.105019487,0.721645415,0.194525861,0.856015492,0.364932548,0.801245846
0.345295085,-0.633605853,0.619537608,0.105019487,1.113557767,0.194525861,0.856015492,0.364932548
-0.607415789,0.345295085,-0.633605853,0.619537608,0.217693401,1.113557767,0.194525861,0.856015492
-0.136544096,-0.607415789,0.345295085,-0.633605853,0.969313497,0.217693401,1.113557767,0.194525861
-0.025916884,-0.136544096,-0.607415789,0.345295085,0.542275176,0.969313497,0.217693401,1.113557767
0.399049192,-0.025916884,-0.136544096,-0.607415789,0.755930086,0.542275176,0.969313497,0.217693401
0.050411983,0.399049192,-0.025916884,-0.136544096,0.462386995,0.755930086,0.542275176,0.969313497
0.694224941,0.050411983,0.399049192,-0.025916884,0.842246162,0.462386995,0.755930086,0.542275176
0.283021537,0.694224941,0.050411983,0.399049192,0.405303526,0.842246162,0.462386995,0.755930086
0.030290971,0.283021537,0.694224941,0.050411983,0.634256327,0.405303526,0.842246162,0.462386995
0.932468453,0.030290971,0.283021537,0.694224941,0.835928937,0.634256327,0.405303526,0.842246162
-0.063028477,0.932468453,0.030290971,0.283021537,0.249185737,0.835928937,0.634256327,0.405303526
0.927215433,-0.063028477,0.932468453,0.030290971,1.051233869,0.249185737,0.835928937,0.634256327
-0.887419795,0.927215433,-0.063028477,0.932468453,-0.012508128,1.051233869,0.249185737,0.835928937
-0.113978637,-0.887419795,0.927215433,-0.063028477,1.250397842,-0.012508128,1.051233869,0.249185737
0.772832556,-0.113978637,-0.887419795,0.927215433,0.671767602,1.250397842,-0.012508128,1.051233869
0.211403755,0.772832556,-0.113978637,-0.887419795,0.419170438,0.671767602,1.250397842,-0.012508128
0.152328517,0.211403755,0.772832556,-0.113978637,0.679298003,0.419170438,0.671767602,1.250397842
0.550649358,0.152328517,0.211403755,0.772832556,0.687450707,0.679298003,0.419170438,0.671767602
0.346964891,0.550649358,0.152328517,0.211403755,0.514156318,0.687450707,0.679298003,0.419170438
-0.263513901,0.346964891,0.550649358,0.152328517,0.49046585,0.514156318,0.687450707,0.679298003
0.431693566,-0.263513901,0.346964891,0.550649358,0.857908734,0.49046585,0.514156318,0.687450707
-0.783210647,0.431693566,-0.263513901,0.346964891,0.212928839,0.857908734,0.49046585,0.514156318
0.65764087,-0.783210647,0.431693566,-0.263513901,1.223824086,0.212928839,0.857908734,0.49046585
0.676804167,0.65764087,-0.783210647,0.431693566,0.421584637,1.223824086,0.212928839,0.857908734
-0.573681725,0.676804167,0.65764087,-0.783210647,0.356978672,0.421584637,1.223824086,0.212928839
-0.044056229,-0.573681725,0.676804167,0.65764087,0.898021718,0.356978672,0.421584637,1.223824086
0.588506415,-0.044056229,-0.573681725,0.676804167,0.687207834,0.898021718,0.356978672,0.421584637
0.59711268,0.588506415,-0.044056229,-0.573681725,0.565421455,0.687207834,0.898021718,0.356978672
